gene_pair	Spearman	Pos/Neg	gene1_symbol	gene2_symbol	gene1_name	gene2_name
('ENSG00000150275', 'ENSG00000169306')	0.8038396197906152	0	PCDH15	IL1RAPL1	protocadherin related 15	interleukin 1 receptor accessory protein like 1
('ENSG00000110700', 'ENSG00000136942')	0.803837965018923	0	RPS13	RPL35	ribosomal protein S13	ribosomal protein L35
('ENSG00000152208', 'ENSG00000187672')	0.8038076871032885	0	GRID2	ERC2	glutamate ionotropic receptor delta type subunit 2	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000164588', 'ENSG00000185737')	0.8037816190941917	0	HCN1	NRG3	hyperpolarization activated cyclic nucleotide gated potassium channel 1	neuregulin 3
('ENSG00000144619', 'ENSG00000169760')	0.80376681818764	1	CNTN4	NLGN1	contactin 4	neuroligin 1
('ENSG00000066032', 'ENSG00000183117')	0.803680327043208	0	CTNNA2	CSMD1	catenin alpha 2	CUB and Sushi multiple domains 1
('ENSG00000184611', 'ENSG00000185053')	0.8036203327264244	0	KCNH7	SGCZ	potassium voltage-gated channel subfamily H member 7	sarcoglycan zeta
('ENSG00000198786', 'ENSG00000198840')	0.8036082177307917	0	MT-ND5	MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3
('ENSG00000150275', 'ENSG00000187672')	0.8035322999715014	0	PCDH15	ERC2	protocadherin related 15	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000185053', 'ENSG00000186094')	0.8034425490805673	0	SGCZ	AGBL4	sarcoglycan zeta	AGBL carboxypeptidase 4
('ENSG00000185053', 'ENSG00000185352')	0.8032887829334767	0	SGCZ	HS6ST3	sarcoglycan zeta	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000183230', 'ENSG00000186094')	0.8031943521252437	0	CTNNA3	AGBL4	catenin alpha 3	AGBL carboxypeptidase 4
('ENSG00000164588', 'ENSG00000198739')	0.803192804908872	0	HCN1	LRRTM3	hyperpolarization activated cyclic nucleotide gated potassium channel 1	leucine rich repeat transmembrane neuronal 3
('ENSG00000100316', 'ENSG00000168028')	0.8030950171555965	0	RPL3	RPSA	ribosomal protein L3	ribosomal protein SA
('ENSG00000171587', 'ENSG00000185737')	0.8030939388782733	0	DSCAM	NRG3	DS cell adhesion molecule	neuregulin 3
('ENSG00000188771', 'ENSG00000239605')	0.8030490330588785	0	PLET1	STPG4	placenta expressed transcript 1	sperm-tail PG-rich repeat containing 4
('ENSG00000140988', 'ENSG00000142676')	0.8030257050277523	0	RPS2	RPL11	ribosomal protein S2	ribosomal protein L11
('ENSG00000140988', 'ENSG00000198755')	0.8030252041645313	0	RPS2	RPL10A	ribosomal protein S2	ribosomal protein L10a
('ENSG00000078328', 'ENSG00000183230')	0.8029379673811858	0	RBFOX1	CTNNA3	RNA binding fox-1 homolog 1	catenin alpha 3
('ENSG00000169760', 'ENSG00000185737')	0.8029148935713637	0	NLGN1	NRG3	neuroligin 1	neuregulin 3
('ENSG00000131469', 'ENSG00000186468')	0.8028985564299189	0	RPL27	RPS23	ribosomal protein L27	ribosomal protein S23
('ENSG00000149972', 'ENSG00000169760')	0.8027933897185505	1	CNTN5	NLGN1	contactin 5	neuroligin 1
('ENSG00000145741', 'ENSG00000204628')	0.8027698208002401	0	BTF3	RACK1	basic transcription factor 3	receptor for activated C kinase 1
('ENSG00000122406', 'ENSG00000142676')	0.8026939373850474	1	RPL5	RPL11	ribosomal protein L5	ribosomal protein L11
('ENSG00000136267', 'ENSG00000139220')	0.8026137713785959	0	DGKB	PPFIA2	diacylglycerol kinase beta	PTPRF interacting protein alpha 2
('ENSG00000147403', 'ENSG00000204628')	0.8025215257590116	0	RPL10	RACK1	ribosomal protein L10	receptor for activated C kinase 1
('ENSG00000171587', 'ENSG00000185053')	0.8024027517547571	0	DSCAM	SGCZ	DS cell adhesion molecule	sarcoglycan zeta
('ENSG00000171587', 'ENSG00000186094')	0.8023298948904388	0	DSCAM	AGBL4	DS cell adhesion molecule	AGBL carboxypeptidase 4
('ENSG00000066032', 'ENSG00000164588')	0.8022997460842914	0	CTNNA2	HCN1	catenin alpha 2	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000155816', 'ENSG00000183230')	0.8022968842044705	0	FMN2	CTNNA3	formin 2	catenin alpha 3
('ENSG00000007001', 'ENSG00000155886')	0.8022784328546545	0	UPP2	SLC24A2	uridine phosphorylase 2	solute carrier family 24 member 2
('ENSG00000148948', 'ENSG00000152208')	0.8022716004067646	0	LRRC4C	GRID2	leucine rich repeat containing 4C	glutamate ionotropic receptor delta type subunit 2
('ENSG00000021645', 'ENSG00000148948')	0.8022581470905087	0	NRXN3	LRRC4C	neurexin 3	leucine rich repeat containing 4C
('ENSG00000145526', 'ENSG00000186094')	0.8022266102206296	0	CDH18	AGBL4	cadherin 18	AGBL carboxypeptidase 4
('ENSG00000147604', 'ENSG00000198755')	0.8022020341122141	1	RPL7	RPL10A	ribosomal protein L7	ribosomal protein L10a
('ENSG00000066032', 'ENSG00000169760')	0.8021669202279409	0	CTNNA2	NLGN1	catenin alpha 2	neuroligin 1
('ENSG00000182866', 'ENSG00000198821')	0.8020777239842446	1	LCK	CD247	LCK proto-oncogene, Src family tyrosine kinase	CD247 molecule
('ENSG00000131469', 'ENSG00000142937')	0.802063606081729	0	RPL27	RPS8	ribosomal protein L27	ribosomal protein S8
('ENSG00000108684', 'ENSG00000154162')	0.8018759094972521	0	ASIC2	CDH12	acid sensing ion channel subunit 2	cadherin 12
('ENSG00000183117', 'ENSG00000185053')	0.8017206084657148	0	CSMD1	SGCZ	CUB and Sushi multiple domains 1	sarcoglycan zeta
('ENSG00000108684', 'ENSG00000152208')	0.8017097721713522	0	ASIC2	GRID2	acid sensing ion channel subunit 2	glutamate ionotropic receptor delta type subunit 2
('ENSG00000126733', 'ENSG00000154162')	0.8016891392191283	0	DACH2	CDH12	dachshund family transcription factor 2	cadherin 12
('ENSG00000011600', 'ENSG00000158869')	0.8015884293929165	1	TYROBP	FCER1G	transmembrane immune signaling adaptor TYROBP	Fc epsilon receptor Ig
('ENSG00000164692', 'ENSG00000168542')	0.8015662728227617	0	COL1A2	COL3A1	collagen type I alpha 2 chain	collagen type III alpha 1 chain
('ENSG00000156687', 'ENSG00000169306')	0.801562172056768	0	UNC5D	IL1RAPL1	unc-5 netrin receptor D	interleukin 1 receptor accessory protein like 1
('ENSG00000155816', 'ENSG00000175175')	0.8015549582844084	0	FMN2	PPM1E	formin 2	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000149806', 'ENSG00000198755')	0.801536437719033	0	FAU	RPL10A	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein L10a
('ENSG00000150361', 'ENSG00000184611')	0.8015132261698567	0	KLHL1	KCNH7	kelch like family member 1	potassium voltage-gated channel subfamily H member 7
('ENSG00000164418', 'ENSG00000183230')	0.8015090650939111	0	GRIK2	CTNNA3	glutamate ionotropic receptor kainate type subunit 2	catenin alpha 3
('ENSG00000100316', 'ENSG00000148303')	0.8014829013772394	0	RPL3	RPL7A	ribosomal protein L3	ribosomal protein L7a
('ENSG00000136942', 'ENSG00000142676')	0.8014815759630066	0	RPL35	RPL11	ribosomal protein L35	ribosomal protein L11
('ENSG00000167526', 'ENSG00000198918')	0.8014157889619334	0	RPL13	RPL39	ribosomal protein L13	ribosomal protein L39
('ENSG00000150275', 'ENSG00000175175')	0.8014043803078279	0	PCDH15	PPM1E	protocadherin related 15	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000131469', 'ENSG00000171863')	0.8013289682005815	0	RPL27	RPS7	ribosomal protein L27	ribosomal protein S7
('ENSG00000115268', 'ENSG00000196531')	0.8013190140552345	0	RPS15	NACA	ribosomal protein S15	nascent polypeptide associated complex subunit alpha
('ENSG00000114391', 'ENSG00000167526')	0.8013115093188615	0	RPL24	RPL13	ribosomal protein L24	ribosomal protein L13
('ENSG00000105372', 'ENSG00000140988')	0.8013077893386541	0	RPS19	RPS2	ribosomal protein S19	ribosomal protein S2
('ENSG00000204592', 'ENSG00000234745')	0.8011424179635976	1	HLA-E	HLA-B	major histocompatibility complex, class I, E	major histocompatibility complex, class I, B
('ENSG00000108821', 'ENSG00000164692')	0.801103393014854	1	COL1A1	COL1A2	collagen type I alpha 1 chain	collagen type I alpha 2 chain
('ENSG00000066032', 'ENSG00000139220')	0.8010549836519237	0	CTNNA2	PPFIA2	catenin alpha 2	PTPRF interacting protein alpha 2
('ENSG00000185053', 'ENSG00000187323')	0.80101992801294	0	SGCZ	DCC	sarcoglycan zeta	DCC netrin 1 receptor
('ENSG00000177103', 'ENSG00000186094')	0.8009870740904415	0	DSCAML1	AGBL4	DS cell adhesion molecule like 1	AGBL carboxypeptidase 4
('ENSG00000149972', 'ENSG00000187323')	0.800913044891101	0	CNTN5	DCC	contactin 5	DCC netrin 1 receptor
('ENSG00000105372', 'ENSG00000171858')	0.8007428227949207	0	RPS19	RPS21	ribosomal protein S19	ribosomal protein S21
('ENSG00000145526', 'ENSG00000183117')	0.8006932051147061	0	CDH18	CSMD1	cadherin 18	CUB and Sushi multiple domains 1
('ENSG00000139220', 'ENSG00000165379')	0.8006879109905689	0	PPFIA2	LRFN5	PTPRF interacting protein alpha 2	leucine rich repeat and fibronectin type III domain containing 5
('ENSG00000164588', 'ENSG00000179603')	0.8006180711440989	0	HCN1	GRM8	hyperpolarization activated cyclic nucleotide gated potassium channel 1	glutamate metabotropic receptor 8
('ENSG00000159189', 'ENSG00000173372')	0.800615989578934	1	C1QC	C1QA	complement C1q C chain	complement C1q A chain
('ENSG00000164418', 'ENSG00000175175')	0.8006090230117151	0	GRIK2	PPM1E	glutamate ionotropic receptor kainate type subunit 2	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000133112', 'ENSG00000177954')	0.8005907106711233	0	TPT1	RPS27	tumor protein, translationally-controlled 1	ribosomal protein S27
('ENSG00000184408', 'ENSG00000185053')	0.8005551225224847	0	KCND2	SGCZ	potassium voltage-gated channel subfamily D member 2	sarcoglycan zeta
('ENSG00000108684', 'ENSG00000185737')	0.8005486116960723	0	ASIC2	NRG3	acid sensing ion channel subunit 2	neuregulin 3
('ENSG00000083845', 'ENSG00000149806')	0.8005147980019347	0	RPS5	FAU	ribosomal protein S5	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000145526', 'ENSG00000183230')	0.8005138484268811	0	CDH18	CTNNA3	cadherin 18	catenin alpha 3
('ENSG00000175175', 'ENSG00000185053')	0.8005050816121463	0	PPM1E	SGCZ	protein phosphatase, Mg2+/Mn2+ dependent 1E	sarcoglycan zeta
('ENSG00000155816', 'ENSG00000156687')	0.8004693884676708	0	FMN2	UNC5D	formin 2	unc-5 netrin receptor D
('ENSG00000164418', 'ENSG00000187672')	0.8004561898355	0	GRIK2	ERC2	glutamate ionotropic receptor kainate type subunit 2	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000178568', 'ENSG00000186094')	0.8003233689407157	0	ERBB4	AGBL4	erb-b2 receptor tyrosine kinase 4	AGBL carboxypeptidase 4
('ENSG00000007001', 'ENSG00000149972')	0.8003174783794879	0	UPP2	CNTN5	uridine phosphorylase 2	contactin 5
('ENSG00000122406', 'ENSG00000131469')	0.8002790378577807	0	RPL5	RPL27	ribosomal protein L5	ribosomal protein L27
('ENSG00000114391', 'ENSG00000172809')	0.8002384625961445	0	RPL24	RPL38	ribosomal protein L24	ribosomal protein L38
('ENSG00000007001', 'ENSG00000108684')	0.8002153197096173	0	UPP2	ASIC2	uridine phosphorylase 2	acid sensing ion channel subunit 2
('ENSG00000142541', 'ENSG00000167526')	0.800211940046326	0	RPL13A	RPL13	ribosomal protein L13a	ribosomal protein L13
('ENSG00000147485', 'ENSG00000150275')	0.80020499625377	0	PXDNL	PCDH15	peroxidasin like	protocadherin related 15
('ENSG00000108684', 'ENSG00000155816')	0.8001610451029157	0	ASIC2	FMN2	acid sensing ion channel subunit 2	formin 2
('ENSG00000147485', 'ENSG00000186094')	0.8001508042178378	0	PXDNL	AGBL4	peroxidasin like	AGBL carboxypeptidase 4
('ENSG00000154162', 'ENSG00000175175')	0.8001415172567591	0	CDH12	PPM1E	cadherin 12	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000145526', 'ENSG00000171587')	0.8000796786930653	0	CDH18	DSCAM	cadherin 18	DS cell adhesion molecule
('ENSG00000100316', 'ENSG00000138326')	0.800062281784185	0	RPL3	RPS24	ribosomal protein L3	ribosomal protein S24
('ENSG00000066032', 'ENSG00000145242')	0.8000559681680227	0	CTNNA2	EPHA5	catenin alpha 2	EPH receptor A5
('ENSG00000108684', 'ENSG00000185666')	0.8000514206360948	0	ASIC2	SYN3	acid sensing ion channel subunit 2	synapsin III
('ENSG00000131469', 'ENSG00000168028')	0.8000496071912854	0	RPL27	RPSA	ribosomal protein L27	ribosomal protein SA
('ENSG00000133112', 'ENSG00000167526')	0.8000106457867264	0	TPT1	RPL13	tumor protein, translationally-controlled 1	ribosomal protein L13
('ENSG00000164418', 'ENSG00000186094')	0.7999868564039951	0	GRIK2	AGBL4	glutamate ionotropic receptor kainate type subunit 2	AGBL carboxypeptidase 4
('ENSG00000156687', 'ENSG00000187672')	0.7999472795809495	0	UNC5D	ERC2	unc-5 netrin receptor D	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000139220', 'ENSG00000187672')	0.7999362480291723	0	PPFIA2	ERC2	PTPRF interacting protein alpha 2	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000145741', 'ENSG00000168028')	0.7998962311990564	0	BTF3	RPSA	basic transcription factor 3	ribosomal protein SA
('ENSG00000066032', 'ENSG00000187323')	0.7998273883182925	0	CTNNA2	DCC	catenin alpha 2	DCC netrin 1 receptor
('ENSG00000066032', 'ENSG00000155816')	0.7997559971637079	0	CTNNA2	FMN2	catenin alpha 2	formin 2
('ENSG00000151025', 'ENSG00000168959')	0.7996804722015831	0	GPR158	GRM5	G protein-coupled receptor 158	glutamate metabotropic receptor 5
('ENSG00000144036', 'ENSG00000171723')	0.7996685694337294	0	EXOC6B	GPHN	exocyst complex component 6B	gephyrin
('ENSG00000169306', 'ENSG00000185666')	0.7996472825183152	0	IL1RAPL1	SYN3	interleukin 1 receptor accessory protein like 1	synapsin III
('ENSG00000105193', 'ENSG00000147403')	0.7995854378876333	0	RPS16	RPL10	ribosomal protein S16	ribosomal protein L10
('ENSG00000184408', 'ENSG00000187672')	0.7995326794310158	0	KCND2	ERC2	potassium voltage-gated channel subfamily D member 2	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000175175', 'ENSG00000185737')	0.7995239302147296	0	PPM1E	NRG3	protein phosphatase, Mg2+/Mn2+ dependent 1E	neuregulin 3
('ENSG00000116251', 'ENSG00000142937')	0.7995222350522833	0	RPL22	RPS8	ribosomal protein L22	ribosomal protein S8
('ENSG00000145526', 'ENSG00000187323')	0.7995177155964952	0	CDH18	DCC	cadherin 18	DCC netrin 1 receptor
('ENSG00000152208', 'ENSG00000165379')	0.7994981376063969	0	GRID2	LRFN5	glutamate ionotropic receptor delta type subunit 2	leucine rich repeat and fibronectin type III domain containing 5
('ENSG00000145526', 'ENSG00000164588')	0.7993553750473662	0	CDH18	HCN1	cadherin 18	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000175175', 'ENSG00000183230')	0.7993170065969575	0	PPM1E	CTNNA3	protein phosphatase, Mg2+/Mn2+ dependent 1E	catenin alpha 3
('ENSG00000171858', 'ENSG00000177954')	0.7992983278681308	0	RPS21	RPS27	ribosomal protein S21	ribosomal protein S27
('ENSG00000186094', 'ENSG00000196090')	0.7992668216322514	0	AGBL4	PTPRT	AGBL carboxypeptidase 4	protein tyrosine phosphatase receptor type T
('ENSG00000140988', 'ENSG00000177954')	0.7992212434261998	0	RPS2	RPS27	ribosomal protein S2	ribosomal protein S27
('ENSG00000154162', 'ENSG00000179603')	0.7992210189779098	0	CDH12	GRM8	cadherin 12	glutamate metabotropic receptor 8
('ENSG00000156687', 'ENSG00000169760')	0.7991899692922	0	UNC5D	NLGN1	unc-5 netrin receptor D	neuroligin 1
('ENSG00000171858', 'ENSG00000198755')	0.7990846525427695	0	RPS21	RPL10A	ribosomal protein S21	ribosomal protein L10a
('ENSG00000138326', 'ENSG00000168028')	0.7990833625811191	0	RPS24	RPSA	ribosomal protein S24	ribosomal protein SA
('ENSG00000105372', 'ENSG00000136942')	0.7990812994510246	0	RPS19	RPL35	ribosomal protein S19	ribosomal protein L35
('ENSG00000149806', 'ENSG00000204628')	0.799070836005093	0	FAU	RACK1	FAU ubiquitin like and ribosomal protein S30 fusion	receptor for activated C kinase 1
('ENSG00000066032', 'ENSG00000179603')	0.7990487137944317	0	CTNNA2	GRM8	catenin alpha 2	glutamate metabotropic receptor 8
('ENSG00000105193', 'ENSG00000196531')	0.798931959995249	0	RPS16	NACA	ribosomal protein S16	nascent polypeptide associated complex subunit alpha
('ENSG00000116251', 'ENSG00000122406')	0.7986541955389894	0	RPL22	RPL5	ribosomal protein L22	ribosomal protein L5
('ENSG00000185053', 'ENSG00000185666')	0.7986525874427516	0	SGCZ	SYN3	sarcoglycan zeta	synapsin III
('ENSG00000145526', 'ENSG00000147485')	0.7985694032465813	0	CDH18	PXDNL	cadherin 18	peroxidasin like
('ENSG00000169760', 'ENSG00000218336')	0.7985252530991148	0	NLGN1	TENM3	neuroligin 1	teneurin transmembrane protein 3
('ENSG00000007001', 'ENSG00000170743')	0.7985154436331504	0	UPP2	SYT9	uridine phosphorylase 2	synaptotagmin 9
('ENSG00000126733', 'ENSG00000145526')	0.7984796095336957	0	DACH2	CDH18	dachshund family transcription factor 2	cadherin 18
('ENSG00000006116', 'ENSG00000136297')	0.7984594601670054	0	CACNG3	MMD2	calcium voltage-gated channel auxiliary subunit gamma 3	monocyte to macrophage differentiation associated 2
('ENSG00000164587', 'ENSG00000171858')	0.7984282318633421	0	RPS14	RPS21	ribosomal protein S14	ribosomal protein S21
('ENSG00000133112', 'ENSG00000186468')	0.798416430764252	0	TPT1	RPS23	tumor protein, translationally-controlled 1	ribosomal protein S23
('ENSG00000150361', 'ENSG00000169933')	0.7983994364065627	0	KLHL1	FRMPD4	kelch like family member 1	FERM and PDZ domain containing 4
('ENSG00000156687', 'ENSG00000187323')	0.7983762190795783	0	UNC5D	DCC	unc-5 netrin receptor D	DCC netrin 1 receptor
('ENSG00000185053', 'ENSG00000187672')	0.7983598998463487	0	SGCZ	ERC2	sarcoglycan zeta	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000184408', 'ENSG00000188803')	0.7982883892937802	0	KCND2	SHISA6	potassium voltage-gated channel subfamily D member 2	shisa family member 6
('ENSG00000139220', 'ENSG00000169306')	0.798249397765719	0	PPFIA2	IL1RAPL1	PTPRF interacting protein alpha 2	interleukin 1 receptor accessory protein like 1
('ENSG00000145526', 'ENSG00000185352')	0.7982288942667946	0	CDH18	HS6ST3	cadherin 18	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000152208', 'ENSG00000164588')	0.7981995212108137	0	GRID2	HCN1	glutamate ionotropic receptor delta type subunit 2	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000151025', 'ENSG00000182601')	0.7981973817762272	0	GPR158	HS3ST4	G protein-coupled receptor 158	heparan sulfate-glucosamine 3-sulfotransferase 4
('ENSG00000142541', 'ENSG00000177954')	0.7981860364626814	0	RPL13A	RPS27	ribosomal protein L13a	ribosomal protein S27
('ENSG00000108684', 'ENSG00000164588')	0.7981762387564341	0	ASIC2	HCN1	acid sensing ion channel subunit 2	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000131469', 'ENSG00000204628')	0.7981625067982323	0	RPL27	RACK1	ribosomal protein L27	receptor for activated C kinase 1
('ENSG00000165379', 'ENSG00000169760')	0.7981552897939993	1	LRFN5	NLGN1	leucine rich repeat and fibronectin type III domain containing 5	neuroligin 1
('ENSG00000083845', 'ENSG00000198918')	0.7981323790386928	0	RPS5	RPL39	ribosomal protein S5	ribosomal protein L39
('ENSG00000185352', 'ENSG00000187323')	0.7980712073115434	0	HS6ST3	DCC	heparan sulfate 6-O-sulfotransferase 3	DCC netrin 1 receptor
('ENSG00000155816', 'ENSG00000185352')	0.7980612649769006	0	FMN2	HS6ST3	formin 2	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000100316', 'ENSG00000131469')	0.7979540608427325	0	RPL3	RPL27	ribosomal protein L3	ribosomal protein L27
('ENSG00000133112', 'ENSG00000173812')	0.797920453811519	0	TPT1	EIF1	tumor protein, translationally-controlled 1	eukaryotic translation initiation factor 1
('ENSG00000083845', 'ENSG00000105372')	0.7978393772970281	1	RPS5	RPS19	ribosomal protein S5	ribosomal protein S19
('ENSG00000116251', 'ENSG00000171858')	0.7978057293155884	0	RPL22	RPS21	ribosomal protein L22	ribosomal protein S21
('ENSG00000150275', 'ENSG00000179603')	0.7977635189475056	0	PCDH15	GRM8	protocadherin related 15	glutamate metabotropic receptor 8
('ENSG00000115085', 'ENSG00000182866')	0.7977379533157208	0	ZAP70	LCK	zeta chain of T cell receptor associated protein kinase 70	LCK proto-oncogene, Src family tyrosine kinase
('ENSG00000136942', 'ENSG00000149806')	0.797515723450706	0	RPL35	FAU	ribosomal protein L35	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000131469', 'ENSG00000147604')	0.7975014270668511	0	RPL27	RPL7	ribosomal protein L27	ribosomal protein L7
('ENSG00000133112', 'ENSG00000177600')	0.7974786131698086	0	TPT1	RPLP2	tumor protein, translationally-controlled 1	ribosomal protein lateral stalk subunit P2
('ENSG00000083845', 'ENSG00000142676')	0.7974625109846093	0	RPS5	RPL11	ribosomal protein S5	ribosomal protein L11
('ENSG00000136942', 'ENSG00000172809')	0.7974560147149989	0	RPL35	RPL38	ribosomal protein L35	ribosomal protein L38
('ENSG00000021645', 'ENSG00000164418')	0.7974233017426471	0	NRXN3	GRIK2	neurexin 3	glutamate ionotropic receptor kainate type subunit 2
('ENSG00000178568', 'ENSG00000183230')	0.797384279479031	0	ERBB4	CTNNA3	erb-b2 receptor tyrosine kinase 4	catenin alpha 3
('ENSG00000007001', 'ENSG00000179603')	0.7973651537610447	0	UPP2	GRM8	uridine phosphorylase 2	glutamate metabotropic receptor 8
('ENSG00000147246', 'ENSG00000188771')	0.797259494213453	0	HTR2C	PLET1	5-hydroxytryptamine receptor 2C	placenta expressed transcript 1
('ENSG00000147485', 'ENSG00000154162')	0.7972517453317526	0	PXDNL	CDH12	peroxidasin like	cadherin 12
('ENSG00000021645', 'ENSG00000184304')	0.7972072183264161	0	NRXN3	PRKD1	neurexin 3	protein kinase D1
('ENSG00000116251', 'ENSG00000198755')	0.7971868998927922	0	RPL22	RPL10A	ribosomal protein L22	ribosomal protein L10a
('ENSG00000083845', 'ENSG00000138326')	0.797159939079933	0	RPS5	RPS24	ribosomal protein S5	ribosomal protein S24
('ENSG00000108684', 'ENSG00000186094')	0.7971586307622646	0	ASIC2	AGBL4	acid sensing ion channel subunit 2	AGBL carboxypeptidase 4
('ENSG00000169306', 'ENSG00000185053')	0.7971328766733023	0	IL1RAPL1	SGCZ	interleukin 1 receptor accessory protein like 1	sarcoglycan zeta
('ENSG00000136942', 'ENSG00000198918')	0.7971223485012785	0	RPL35	RPL39	ribosomal protein L35	ribosomal protein L39
('ENSG00000171189', 'ENSG00000183230')	0.7971036088373304	0	GRIK1	CTNNA3	glutamate ionotropic receptor kainate type subunit 1	catenin alpha 3
('ENSG00000169760', 'ENSG00000169862')	0.7970989385717272	0	NLGN1	CTNND2	neuroligin 1	catenin delta 2
('ENSG00000021645', 'ENSG00000155816')	0.7970449811865898	0	NRXN3	FMN2	neurexin 3	formin 2
('ENSG00000142541', 'ENSG00000198755')	0.7969792122575109	0	RPL13A	RPL10A	ribosomal protein L13a	ribosomal protein L10a
('ENSG00000110700', 'ENSG00000116251')	0.7969781448436528	0	RPS13	RPL22	ribosomal protein S13	ribosomal protein L22
('ENSG00000154162', 'ENSG00000185352')	0.7969421682251435	0	CDH12	HS6ST3	cadherin 12	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000140988', 'ENSG00000147403')	0.796895519228809	0	RPS2	RPL10	ribosomal protein S2	ribosomal protein L10
('ENSG00000175175', 'ENSG00000183117')	0.7968805992658732	0	PPM1E	CSMD1	protein phosphatase, Mg2+/Mn2+ dependent 1E	CUB and Sushi multiple domains 1
('ENSG00000175175', 'ENSG00000185352')	0.796876745970816	0	PPM1E	HS6ST3	protein phosphatase, Mg2+/Mn2+ dependent 1E	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000007001', 'ENSG00000164588')	0.7968676651285106	0	UPP2	HCN1	uridine phosphorylase 2	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000154654', 'ENSG00000169760')	0.7968392478222928	1	NCAM2	NLGN1	neural cell adhesion molecule 2	neuroligin 1
('ENSG00000172809', 'ENSG00000198755')	0.7968157919252363	0	RPL38	RPL10A	ribosomal protein L38	ribosomal protein L10a
('ENSG00000136942', 'ENSG00000140988')	0.7967920888299345	0	RPL35	RPS2	ribosomal protein L35	ribosomal protein S2
('ENSG00000104067', 'ENSG00000187079')	0.7967764135501835	0	TJP1	TEAD1	tight junction protein 1	TEA domain transcription factor 1
('ENSG00000021645', 'ENSG00000185737')	0.7967175557668917	0	NRXN3	NRG3	neurexin 3	neuregulin 3
('ENSG00000007001', 'ENSG00000171587')	0.7967088101839893	0	UPP2	DSCAM	uridine phosphorylase 2	DS cell adhesion molecule
('ENSG00000154162', 'ENSG00000185666')	0.7966953553062047	0	CDH12	SYN3	cadherin 12	synapsin III
('ENSG00000134115', 'ENSG00000150275')	0.7966813424643606	0	CNTN6	PCDH15	contactin 6	protocadherin related 15
('ENSG00000144724', 'ENSG00000163697')	0.7965918514672115	0	PTPRG	APBB2	protein tyrosine phosphatase receptor type G	amyloid beta precursor protein binding family B member 2
('ENSG00000018236', 'ENSG00000169760')	0.7965612353532034	0	CNTN1	NLGN1	contactin 1	neuroligin 1
('ENSG00000115268', 'ENSG00000168028')	0.7965546897364645	1	RPS15	RPSA	ribosomal protein S15	ribosomal protein SA
('ENSG00000149972', 'ENSG00000155816')	0.7965347514383562	0	CNTN5	FMN2	contactin 5	formin 2
('ENSG00000154162', 'ENSG00000171094')	0.7965017893261714	0	CDH12	ALK	cadherin 12	ALK receptor tyrosine kinase
('ENSG00000066032', 'ENSG00000154162')	0.7964923785627815	0	CTNNA2	CDH12	catenin alpha 2	cadherin 12
('ENSG00000149972', 'ENSG00000171587')	0.7964712716948685	0	CNTN5	DSCAM	contactin 5	DS cell adhesion molecule
('ENSG00000147485', 'ENSG00000185053')	0.796410988558266	0	PXDNL	SGCZ	peroxidasin like	sarcoglycan zeta
('ENSG00000136267', 'ENSG00000164418')	0.7964038171733149	0	DGKB	GRIK2	diacylglycerol kinase beta	glutamate ionotropic receptor kainate type subunit 2
('ENSG00000144724', 'ENSG00000187079')	0.7963464009022247	0	PTPRG	TEAD1	protein tyrosine phosphatase receptor type G	TEA domain transcription factor 1
('ENSG00000150275', 'ENSG00000183230')	0.7963042418962821	0	PCDH15	CTNNA3	protocadherin related 15	catenin alpha 3
('ENSG00000148948', 'ENSG00000156687')	0.7962878195531289	0	LRRC4C	UNC5D	leucine rich repeat containing 4C	unc-5 netrin receptor D
('ENSG00000150275', 'ENSG00000185666')	0.7962357452092852	0	PCDH15	SYN3	protocadherin related 15	synapsin III
('ENSG00000169862', 'ENSG00000183230')	0.7961892586598265	0	CTNND2	CTNNA3	catenin delta 2	catenin alpha 3
