,Gene_1,Gene_2,Similarity,pair_type
58208,SPA17,CCSAP,0.5,positive-positive
58209,SPA17,DZIP1,0.5483870967741935,positive-positive
58210,SPA17,DZIP1L,0.40540540540540543,positive-positive
58211,SPA17,PGAM4,0.11267605633802817,positive-positive
58212,SPA17,POC1B,0.22033898305084745,positive-positive
58213,SPA17,DNAH7,0.22580645161290322,positive-positive
58214,SPA17,HAVCR1,0.5294117647058824,positive-positive
58215,SPA17,C5orf30,0.631578947368421,positive-positive
58216,SPA17,MARK4,0.25,positive-positive
58217,SPA17,CEP19,0.64,positive-positive
58218,SPA17,ADCY10,0.26,positive-positive
58219,SPA17,KIAA0586,0.6111111111111112,positive-positive
58220,SPA17,OXCT2,0.1746031746031746,positive-positive
58221,SPA17,ROPN1B,0.34615384615384615,positive-positive
58222,SPA17,PTPN23,0.2978723404255319,positive-positive
58223,SPA17,EHD1,0.2,positive-positive
58224,SPA17,SPTBN5,0.3235294117647059,positive-positive
58225,SPA17,DNAH9,0.234375,positive-positive
58226,SPA17,EHD3,0.2222222222222222,positive-positive
58227,SPA17,PKD2L1,0.358974358974359,positive-positive
58228,SPA17,ICK,0.1875,positive-positive
58229,SPA17,SSX2IP,0.5517241379310345,positive-positive
58230,SPA17,ATP6V1D,0.1650485436893204,positive-positive
58231,SPA17,CFAP20,0.22077922077922077,positive-positive
58232,SPA17,BBIP1,0.631578947368421,positive-positive
58233,SPA17,MCIDAS,0.4444444444444444,positive-positive
58234,SPA17,ABLIM1,0.42424242424242425,positive-positive
58235,SPA17,ZMYND10,0.25,positive-positive
58236,SPA17,ABLIM3,0.45454545454545453,positive-positive
58237,SPA17,PCNT,0.5416666666666666,positive-positive
58238,SPA17,CCNO,0.5263157894736842,positive-positive
58239,SPA17,CSNK1D,0.15463917525773196,positive-positive
58240,SPA17,ACTR2,0.1927710843373494,positive-positive
58241,SPA17,RAB1A,0.16,positive-positive
58242,SPA17,FNBP1L,0.3902439024390244,positive-positive
58243,SPA17,CATIP,0.5833333333333334,positive-positive
58244,SPA17,CCDC13,0.38461538461538464,positive-positive
58245,SPA17,RAB8B,0.19230769230769232,positive-positive
58246,SPA17,TTC17,0.42105263157894735,positive-positive
58247,SPA17,CCDC113,0.2962962962962963,positive-positive
58248,SPA17,C5orf42,0.7368421052631579,positive-positive
58249,SPA17,AVIL,0.24242424242424243,positive-positive
58250,SPA17,GSN,0.25806451612903225,positive-positive
58251,SPA17,ACTR3,0.17647058823529413,positive-positive
58252,SPA17,PARVA,0.4,positive-positive
58253,SPA17,PLA2G3,0.5172413793103449,positive-positive
58254,SPAG6,SPATA7,0.24193548387096775,positive-positive
58255,SPAG6,SPEF2,0.6507936507936508,positive-positive
58256,SPAG6,SPAG16,0.7741935483870968,positive-positive
58257,SPAG6,SPAG17,0.45161290322580644,positive-positive
58258,SPAG6,SSNA1,0.8153846153846154,positive-positive
58259,SPAG6,SSTR3,0.25757575757575757,positive-positive
58260,SPAG6,STK38L,0.4803921568627451,positive-positive
58261,SPAG6,STIL,0.3064516129032258,positive-positive
58262,SPAG6,STK36,0.6712328767123288,positive-positive
58263,SPAG6,STOML3,0.2597402597402597,positive-positive
58264,SPAG6,STX3,0.36923076923076925,positive-positive
58265,SPAG6,SUFU,0.4393939393939394,positive-positive
58266,SPAG6,SYNE2,0.3333333333333333,positive-positive
58267,SPAG6,TUBA1A,0.48148148148148145,positive-positive
58268,SPAG6,TUBA1C,0.49074074074074076,positive-positive
58269,SPAG6,TUBA4A,0.38461538461538464,positive-positive
58270,SPAG6,TUBB2A,0.36792452830188677,positive-positive
58271,SPAG6,TUBB2B,0.39622641509433965,positive-positive
58272,SPAG6,TUBB3,0.33663366336633666,positive-positive
58273,SPAG6,TBC1D30,0.4264705882352941,positive-positive
58274,SPAG6,TBC1D7,0.4,positive-positive
58275,SPAG6,TUBE1,0.890625,positive-positive
58276,SPAG6,TCTN3,0.35384615384615387,positive-positive
58277,SPAG6,TCTN2,0.25806451612903225,positive-positive
58278,SPAG6,TCTN1,0.2222222222222222,positive-positive
58279,SPAG6,TEKT2,0.4,positive-positive
58280,SPAG6,TEKT4,0.31746031746031744,positive-positive
58281,SPAG6,TEKT5,0.3076923076923077,positive-positive
58282,SPAG6,LRRC6,0.7857142857142857,positive-positive
58283,SPAG6,TMEM138,0.29850746268656714,positive-positive
58284,SPAG6,TMEM216,0.296875,positive-positive
58285,SPAG6,TMEM231,0.49230769230769234,positive-positive
58286,SPAG6,TMEM237,0.24193548387096775,positive-positive
58287,SPAG6,TNPO1,0.5098039215686274,positive-positive
58288,SPAG6,NGFR,0.2857142857142857,positive-positive
58289,SPAG6,TOPORS,0.4166666666666667,positive-positive
58290,SPAG6,TRAPPC10,0.4457831325301205,positive-positive
58291,SPAG6,TRAPPC3,0.5588235294117647,positive-positive
58292,SPAG6,TRAPPC9,0.3974358974358974,positive-positive
58293,SPAG6,TPPP2,0.3709677419354839,positive-positive
58294,SPAG6,TRIM32,0.20967741935483872,positive-positive
58295,SPAG6,TRIP11,0.323943661971831,positive-positive
58296,SPAG6,TTC21B,0.8285714285714286,positive-positive
58297,SPAG6,TTC30A,0.7466666666666667,positive-positive
58298,SPAG6,TTC30B,0.7466666666666667,positive-positive
58299,SPAG6,TTC12,0.2698412698412698,positive-positive
58300,SPAG6,TTBK2,0.4,positive-positive
58301,SPAG6,TTC26,0.7605633802816901,positive-positive
58302,SPAG6,TTC29,0.3225806451612903,positive-positive
58303,SPAG6,TTC8,0.704225352112676,positive-positive
58304,SPAG6,TTK,0.42168674698795183,positive-positive
58305,SPAG6,TTLL3,0.5846153846153846,positive-positive
58306,SPAG6,TTLL6,0.7702702702702703,positive-positive
58307,SPAG6,TTLL9,0.7272727272727273,positive-positive
58308,SPAG6,TULP1,0.4444444444444444,positive-positive
58309,SPAG6,TULP3,0.525,positive-positive
58310,SPAG6,NME8,0.484375,positive-positive
58311,SPAG6,ULK4,0.6231884057971014,positive-positive
58312,SPAG6,USH1G,0.3787878787878788,positive-positive
58313,SPAG6,USH2A,0.36507936507936506,positive-positive
58314,SPAG6,USH1C,0.3230769230769231,positive-positive
58315,SPAG6,VDAC3,0.4074074074074074,positive-positive
58316,SPAG6,VHL,0.25,positive-positive
58317,SPAG6,WDR19,0.684931506849315,positive-positive
58318,SPAG6,WDR35,0.8055555555555556,positive-positive
58319,SPAG6,WDR60,0.6268656716417911,positive-positive
58320,SPAG6,WDR78,0.7538461538461538,positive-positive
58321,SPAG6,DFNB31,0.4153846153846154,positive-positive
58322,SPAG6,XPNPEP3,0.4574468085106383,positive-positive
58323,SPAG6,RP2,0.7,positive-positive
58324,SPAG6,ZNF423,0.27692307692307694,positive-positive
58325,SPAG6,CCDC151,0.5909090909090909,positive-positive
58326,SPAG6,UNC119B,0.6197183098591549,positive-positive
58327,SPAG6,PROM1,0.4117647058823529,positive-positive
58328,SPAG6,CABYR,0.14516129032258066,positive-positive
58329,SPAG6,AKAP3,0.12903225806451613,positive-positive
58330,SPAG6,SNAP29,0.375,positive-positive
58331,SPAG6,UMOD,0.24193548387096775,positive-positive
58332,SPAG6,RHO,0.3125,positive-positive
58333,SPAG6,GNAT1,0.2987012987012987,positive-positive
58334,SPAG6,PRKACA,0.5319148936170213,positive-positive
58335,SPAG6,GNAT2,0.3116883116883117,positive-positive
58336,SPAG6,ARL2,0.54,positive-positive
58337,SPAG6,SCNN1A,0.23529411764705882,positive-positive
58338,SPAG6,RAB15,0.25806451612903225,positive-positive
58339,SPAG6,TAS2R43,0.16129032258064516,positive-positive
58340,SPAG6,RAB10,0.41935483870967744,positive-positive
58341,SPAG6,RAB14,0.4823529411764706,positive-positive
58342,SPAG6,TBCC,0.6707317073170732,positive-positive
58343,SPAG6,AKAP4,0.1774193548387097,positive-positive
58344,SPAG6,TCTEX1D4,0.15873015873015872,positive-positive
58345,SPAG6,ARMC4,0.6764705882352942,positive-positive
58346,SPAG6,CEP162,0.43548387096774194,positive-positive
58347,SPAG6,AGBL2,0.7424242424242424,positive-positive
58348,SPAG6,AGBL4,0.5142857142857142,positive-positive
58349,SPAG6,CCSAP,0.20967741935483872,positive-positive
58350,SPAG6,DZIP1,0.453125,positive-positive
58351,SPAG6,DZIP1L,0.515625,positive-positive
58352,SPAG6,PGAM4,0.4418604651162791,positive-positive
58353,SPAG6,POC1B,0.7205882352941176,positive-positive
58354,SPAG6,DNAH7,0.7285714285714285,positive-positive
58355,SPAG6,HAVCR1,0.14516129032258066,positive-positive
58356,SPAG6,C5orf30,0.22580645161290322,positive-positive
58357,SPAG6,MARK4,0.3855421686746988,positive-positive
58358,SPAG6,CEP19,0.34375,positive-positive
58359,SPAG6,ADCY10,0.5,positive-positive
58360,SPAG6,KIAA0586,0.1935483870967742,positive-positive
58361,SPAG6,OXCT2,0.4,positive-positive
58362,SPAG6,ROPN1B,0.2903225806451613,positive-positive
58363,SPAG6,PTPN23,0.358974358974359,positive-positive
58364,SPAG6,EHD1,0.5176470588235295,positive-positive
58365,SPAG6,SPTBN5,0.2857142857142857,positive-positive
58366,SPAG6,DNAH9,0.7464788732394366,positive-positive
58367,SPAG6,EHD3,0.5647058823529412,positive-positive
58368,SPAG6,PKD2L1,0.42028985507246375,positive-positive
58369,SPAG6,ICK,0.5909090909090909,positive-positive
58370,SPAG6,SSX2IP,0.38461538461538464,positive-positive
58371,SPAG6,ATP6V1D,0.5420560747663551,positive-positive
58372,SPAG6,CFAP20,0.782051282051282,positive-positive
58373,SPAG6,BBIP1,0.22580645161290322,positive-positive
58374,SPAG6,MCIDAS,0.14516129032258066,positive-positive
58375,SPAG6,ABLIM1,0.35294117647058826,positive-positive
58376,SPAG6,ZMYND10,0.8115942028985508,positive-positive
58377,SPAG6,ABLIM3,0.34782608695652173,positive-positive
58378,SPAG6,PCNT,0.3225806451612903,positive-positive
58379,SPAG6,CCNO,0.1746031746031746,positive-positive
58380,SPAG6,CSNK1D,0.5392156862745098,positive-positive
58381,SPAG6,ACTR2,0.5,positive-positive
58382,SPAG6,RAB1A,0.5333333333333333,positive-positive
58383,SPAG6,FNBP1L,0.3783783783783784,positive-positive
58384,SPAG6,CATIP,0.3387096774193548,positive-positive
58385,SPAG6,CCDC13,0.5714285714285714,positive-positive
58386,SPAG6,RAB8B,0.45263157894736844,positive-positive
58387,SPAG6,TTC17,0.375,positive-positive
58388,SPAG6,CCDC113,0.8253968253968254,positive-positive
58389,SPAG6,C5orf42,0.25806451612903225,positive-positive
58390,SPAG6,AVIL,0.5119047619047619,positive-positive
58391,SPAG6,GSN,0.5,positive-positive
58392,SPAG6,ACTR3,0.5263157894736842,positive-positive
58393,SPAG6,PARVA,0.3835616438356164,positive-positive
58394,SPAG6,PLA2G3,0.3484848484848485,positive-positive
58395,SPATA7,SPEF2,0.32558139534883723,positive-positive
58396,SPATA7,SPAG16,0.21153846153846154,positive-positive
58397,SPATA7,SPAG17,0.4827586206896552,positive-positive
58398,SPATA7,SSNA1,0.24561403508771928,positive-positive
58399,SPATA7,SSTR3,0.44,positive-positive
58400,SPATA7,STK38L,0.14285714285714285,positive-positive
58401,SPATA7,STIL,0.7,positive-positive
58402,SPATA7,STK36,0.22950819672131148,positive-positive
58403,SPATA7,STOML3,0.25,positive-positive
58404,SPATA7,STX3,0.4482758620689655,positive-positive
58405,SPATA7,SUFU,0.45454545454545453,positive-positive
58406,SPATA7,SYNE2,0.6818181818181818,positive-positive
58407,SPATA7,TUBA1A,0.13,positive-positive
58408,SPATA7,TUBA1C,0.12871287128712872,positive-positive
58409,SPATA7,TUBA4A,0.1411764705882353,positive-positive
58410,SPATA7,TUBB2A,0.12643678160919541,positive-positive
58411,SPATA7,TUBB2B,0.12222222222222222,positive-positive
58412,SPATA7,TUBB3,0.1282051282051282,positive-positive
58413,SPATA7,TBC1D30,0.3888888888888889,positive-positive
58414,SPATA7,TBC1D7,0.5172413793103449,positive-positive
58415,SPATA7,TUBE1,0.2542372881355932,positive-positive
58416,SPATA7,TCTN3,0.4642857142857143,positive-positive
58417,SPATA7,TCTN2,0.8235294117647058,positive-positive
58418,SPATA7,TCTN1,0.7647058823529411,positive-positive
58419,SPATA7,TEKT2,0.41935483870967744,positive-positive
58420,SPATA7,TEKT4,0.5652173913043478,positive-positive
58421,SPATA7,TEKT5,0.4074074074074074,positive-positive
58422,SPATA7,LRRC6,0.21875,positive-positive
58423,SPATA7,TMEM138,0.42857142857142855,positive-positive
58424,SPATA7,TMEM216,0.44,positive-positive
58425,SPATA7,TMEM231,0.35135135135135137,positive-positive
58426,SPATA7,TMEM237,0.7647058823529411,positive-positive
58427,SPATA7,TNPO1,0.13829787234042554,positive-positive
58428,SPATA7,NGFR,0.7,positive-positive
58429,SPATA7,TOPORS,0.375,positive-positive
58430,SPATA7,TRAPPC10,0.23728813559322035,positive-positive
58431,SPATA7,TRAPPC3,0.14285714285714285,positive-positive
58432,SPATA7,TRAPPC9,0.3191489361702128,positive-positive
58433,SPATA7,TPPP2,0.26666666666666666,positive-positive
58434,SPATA7,TRIM32,0.75,positive-positive
58435,SPATA7,TRIP11,0.38235294117647056,positive-positive
58436,SPATA7,TTC21B,0.208955223880597,positive-positive
58437,SPATA7,TTC30A,0.2,positive-positive
58438,SPATA7,TTC30B,0.2,positive-positive
58439,SPATA7,TTC12,0.5714285714285714,positive-positive
58440,SPATA7,TTBK2,0.28888888888888886,positive-positive
58441,SPATA7,TTC26,0.21875,positive-positive
58442,SPATA7,TTC29,0.6666666666666666,positive-positive
58443,SPATA7,TTC8,0.2542372881355932,positive-positive
58444,SPATA7,TTK,0.22413793103448276,positive-positive
58445,SPATA7,TTLL3,0.3023255813953488,positive-positive
58446,SPATA7,TTLL6,0.18309859154929578,positive-positive
58447,SPATA7,TTLL9,0.21818181818181817,positive-positive
58448,SPATA7,TULP1,0.16666666666666666,positive-positive
58449,SPATA7,TULP3,0.20967741935483872,positive-positive
58450,SPATA7,NME8,0.4117647058823529,positive-positive
58451,SPATA7,ULK4,0.27450980392156865,positive-positive
58452,SPATA7,USH1G,0.41935483870967744,positive-positive
58453,SPATA7,USH2A,0.625,positive-positive
58454,SPATA7,USH1C,0.4444444444444444,positive-positive
58455,SPATA7,VDAC3,0.21818181818181817,positive-positive
58456,SPATA7,VHL,0.65,positive-positive
58457,SPATA7,WDR19,0.22580645161290322,positive-positive
58458,SPATA7,WDR35,0.2028985507246377,positive-positive
58459,SPATA7,WDR60,0.3191489361702128,positive-positive
58460,SPATA7,WDR78,0.2641509433962264,positive-positive
58461,SPATA7,DFNB31,0.40625,positive-positive
58462,SPATA7,XPNPEP3,0.2,positive-positive
58463,SPATA7,RP2,0.2413793103448276,positive-positive
58464,SPATA7,ZNF423,0.6363636363636364,positive-positive
58465,SPATA7,CCDC151,0.3181818181818182,positive-positive
58466,SPATA7,UNC119B,0.21428571428571427,positive-positive
58467,SPATA7,PROM1,0.4,positive-positive
58468,SPATA7,CABYR,0.6,positive-positive
58469,SPATA7,AKAP3,0.5333333333333333,positive-positive
58470,SPATA7,SNAP29,0.3,positive-positive
58471,SPATA7,UMOD,0.5,positive-positive
58472,SPATA7,RHO,0.5416666666666666,positive-positive
58473,SPATA7,GNAT1,0.23255813953488372,positive-positive
58474,SPATA7,PRKACA,0.15476190476190477,positive-positive
58475,SPATA7,GNAT2,0.2558139534883721,positive-positive
58476,SPATA7,ARL2,0.12631578947368421,positive-positive
58477,SPATA7,SCNN1A,0.48,positive-positive
58478,SPATA7,RAB15,0.7222222222222222,positive-positive
58479,SPATA7,TAS2R43,0.6666666666666666,positive-positive
58480,SPATA7,RAB10,0.1643835616438356,positive-positive
58481,SPATA7,RAB14,0.2153846153846154,positive-positive
58482,SPATA7,TBCC,0.18421052631578946,positive-positive
58483,SPATA7,AKAP4,0.7333333333333333,positive-positive
58484,SPATA7,TCTEX1D4,0.625,positive-positive
58485,SPATA7,ARMC4,0.28846153846153844,positive-positive
58486,SPATA7,CEP162,0.5555555555555556,positive-positive
58487,SPATA7,AGBL2,0.25925925925925924,positive-positive
58488,SPATA7,AGBL4,0.2826086956521739,positive-positive
58489,SPATA7,CCSAP,0.75,positive-positive
58490,SPATA7,DZIP1,0.4838709677419355,positive-positive
58491,SPATA7,DZIP1L,0.3157894736842105,positive-positive
58492,SPATA7,PGAM4,0.08450704225352113,positive-positive
58493,SPATA7,POC1B,0.25,positive-positive
58494,SPATA7,DNAH7,0.1746031746031746,positive-positive
58495,SPATA7,HAVCR1,0.6,positive-positive
58496,SPATA7,C5orf30,0.8125,positive-positive
58497,SPATA7,MARK4,0.1724137931034483,positive-positive
58498,SPATA7,CEP19,0.625,positive-positive
58499,SPATA7,ADCY10,0.22,positive-positive
58500,SPATA7,KIAA0586,0.8,positive-positive
58501,SPATA7,OXCT2,0.1076923076923077,positive-positive
58502,SPATA7,ROPN1B,0.43478260869565216,positive-positive
58503,SPATA7,PTPN23,0.2553191489361702,positive-positive
58504,SPATA7,EHD1,0.1388888888888889,positive-positive
58505,SPATA7,SPTBN5,0.3870967741935484,positive-positive
58506,SPATA7,DNAH9,0.18461538461538463,positive-positive
58507,SPATA7,EHD3,0.19444444444444445,positive-positive
58508,SPATA7,PKD2L1,0.34210526315789475,positive-positive
58509,SPATA7,ICK,0.1625,positive-positive
58510,SPATA7,SSX2IP,0.5357142857142857,positive-positive
58511,SPATA7,ATP6V1D,0.1346153846153846,positive-positive
58512,SPATA7,CFAP20,0.1794871794871795,positive-positive
58513,SPATA7,BBIP1,0.7058823529411765,positive-positive
58514,SPATA7,MCIDAS,0.6,positive-positive
58515,SPATA7,ABLIM1,0.40625,positive-positive
58516,SPATA7,ZMYND10,0.2,positive-positive
58517,SPATA7,ABLIM3,0.3939393939393939,positive-positive
58518,SPATA7,PCNT,0.5909090909090909,positive-positive
58519,SPATA7,CCNO,0.5882352941176471,positive-positive
58520,SPATA7,CSNK1D,0.15789473684210525,positive-positive
58521,SPATA7,ACTR2,0.1686746987951807,positive-positive
58522,SPATA7,RAB1A,0.14,positive-positive
58523,SPATA7,FNBP1L,0.34146341463414637,positive-positive
58524,SPATA7,CATIP,0.38461538461538464,positive-positive
58525,SPATA7,CCDC13,0.40540540540540543,positive-positive
58526,SPATA7,RAB8B,0.1518987341772152,positive-positive
58527,SPATA7,TTC17,0.3684210526315789,positive-positive
58528,SPATA7,CCDC113,0.25925925925925924,positive-positive
58529,SPATA7,C5orf42,0.8235294117647058,positive-positive
58530,SPATA7,AVIL,0.19402985074626866,positive-positive
58531,SPATA7,GSN,0.20634920634920634,positive-positive
58532,SPATA7,ACTR3,0.16666666666666666,positive-positive
58533,SPATA7,PARVA,0.3170731707317073,positive-positive
58534,SPATA7,PLA2G3,0.4482758620689655,positive-positive
58535,SPEF2,SPAG16,0.5517241379310345,positive-positive
58536,SPEF2,SPAG17,0.627906976744186,positive-positive
58537,SPEF2,SSNA1,0.5806451612903226,positive-positive
58538,SPEF2,SSTR3,0.26,positive-positive
58539,SPEF2,STK38L,0.35051546391752575,positive-positive
58540,SPEF2,STIL,0.4523809523809524,positive-positive
58541,SPEF2,STK36,0.5,positive-positive
58542,SPEF2,STOML3,0.2833333333333333,positive-positive
58543,SPEF2,STX3,0.38,positive-positive
58544,SPEF2,SUFU,0.47058823529411764,positive-positive
58545,SPEF2,SYNE2,0.391304347826087,positive-positive
58546,SPEF2,TUBA1A,0.308411214953271,positive-positive
58547,SPEF2,TUBA1C,0.3177570093457944,positive-positive
58548,SPEF2,TUBA4A,0.2653061224489796,positive-positive
58549,SPEF2,TUBB2A,0.25,positive-positive
58550,SPEF2,TUBB2B,0.2549019607843137,positive-positive
58551,SPEF2,TUBB3,0.22340425531914893,positive-positive
58552,SPEF2,TBC1D30,0.4528301886792453,positive-positive
58553,SPEF2,TBC1D7,0.4489795918367347,positive-positive
58554,SPEF2,TUBE1,0.6557377049180327,positive-positive
58555,SPEF2,TCTN3,0.44680851063829785,positive-positive
58556,SPEF2,TCTN2,0.38095238095238093,positive-positive
58557,SPEF2,TCTN1,0.32558139534883723,positive-positive
58558,SPEF2,TEKT2,0.4489795918367347,positive-positive
58559,SPEF2,TEKT4,0.3695652173913043,positive-positive
58560,SPEF2,TEKT5,0.3541666666666667,positive-positive
58561,SPEF2,LRRC6,0.6153846153846154,positive-positive
58562,SPEF2,TMEM138,0.3958333333333333,positive-positive
58563,SPEF2,TMEM216,0.4,positive-positive
58564,SPEF2,TMEM231,0.6382978723404256,positive-positive
58565,SPEF2,TMEM237,0.35714285714285715,positive-positive
58566,SPEF2,TNPO1,0.35353535353535354,positive-positive
58567,SPEF2,NGFR,0.38636363636363635,positive-positive
58568,SPEF2,TOPORS,0.41379310344827586,positive-positive
58569,SPEF2,TRAPPC10,0.4084507042253521,positive-positive
58570,SPEF2,TRAPPC3,0.37623762376237624,positive-positive
58571,SPEF2,TRAPPC9,0.36923076923076925,positive-positive
58572,SPEF2,TPPP2,0.4444444444444444,positive-positive
58573,SPEF2,TRIM32,0.30952380952380953,positive-positive
58574,SPEF2,TRIP11,0.34545454545454546,positive-positive
58575,SPEF2,TTC21B,0.6119402985074627,positive-positive
58576,SPEF2,TTC30A,0.6086956521739131,positive-positive
58577,SPEF2,TTC30B,0.6086956521739131,positive-positive
58578,SPEF2,TTC12,0.36363636363636365,positive-positive
58579,SPEF2,TTBK2,0.3709677419354839,positive-positive
58580,SPEF2,TTC26,0.640625,positive-positive
58581,SPEF2,TTC29,0.4418604651162791,positive-positive
58582,SPEF2,TTC8,0.578125,positive-positive
58583,SPEF2,TTK,0.3424657534246575,positive-positive
58584,SPEF2,TTLL3,0.6274509803921569,positive-positive
58585,SPEF2,TTLL6,0.5416666666666666,positive-positive
58586,SPEF2,TTLL9,0.6206896551724138,positive-positive
58587,SPEF2,TULP1,0.4264705882352941,positive-positive
58588,SPEF2,TULP3,0.4782608695652174,positive-positive
58589,SPEF2,NME8,0.5306122448979592,positive-positive
58590,SPEF2,ULK4,0.559322033898305,positive-positive
58591,SPEF2,USH1G,0.42,positive-positive
58592,SPEF2,USH2A,0.4666666666666667,positive-positive
58593,SPEF2,USH1C,0.375,positive-positive
58594,SPEF2,VDAC3,0.40298507462686567,positive-positive
58595,SPEF2,VHL,0.36363636363636365,positive-positive
58596,SPEF2,WDR19,0.609375,positive-positive
58597,SPEF2,WDR35,0.5942028985507246,positive-positive
58598,SPEF2,WDR60,0.6181818181818182,positive-positive
58599,SPEF2,WDR78,0.5666666666666667,positive-positive
58600,SPEF2,DFNB31,0.46938775510204084,positive-positive
58601,SPEF2,XPNPEP3,0.3764705882352941,positive-positive
58602,SPEF2,RP2,0.6229508196721312,positive-positive
58603,SPEF2,ZNF423,0.3695652173913043,positive-positive
58604,SPEF2,CCDC151,0.7,positive-positive
58605,SPEF2,UNC119B,0.5573770491803278,positive-positive
58606,SPEF2,PROM1,0.4339622641509434,positive-positive
58607,SPEF2,CABYR,0.18604651162790697,positive-positive
58608,SPEF2,AKAP3,0.19047619047619047,positive-positive
58609,SPEF2,SNAP29,0.38596491228070173,positive-positive
58610,SPEF2,UMOD,0.35714285714285715,positive-positive
58611,SPEF2,RHO,0.3617021276595745,positive-positive
58612,SPEF2,GNAT1,0.2903225806451613,positive-positive
58613,SPEF2,PRKACA,0.3626373626373626,positive-positive
58614,SPEF2,GNAT2,0.3064516129032258,positive-positive
58615,SPEF2,ARL2,0.3673469387755102,positive-positive
58616,SPEF2,SCNN1A,0.3333333333333333,positive-positive
58617,SPEF2,RAB15,0.3488372093023256,positive-positive
58618,SPEF2,TAS2R43,0.23809523809523808,positive-positive
58619,SPEF2,RAB10,0.36585365853658536,positive-positive
58620,SPEF2,RAB14,0.39473684210526316,positive-positive
58621,SPEF2,TBCC,0.4268292682926829,positive-positive
58622,SPEF2,AKAP4,0.23255813953488372,positive-positive
58623,SPEF2,TCTEX1D4,0.20454545454545456,positive-positive
58624,SPEF2,ARMC4,0.5932203389830508,positive-positive
58625,SPEF2,CEP162,0.46808510638297873,positive-positive
58626,SPEF2,AGBL2,0.6379310344827587,positive-positive
58627,SPEF2,AGBL4,0.4827586206896552,positive-positive
58628,SPEF2,CCSAP,0.27906976744186046,positive-positive
58629,SPEF2,DZIP1,0.5208333333333334,positive-positive
58630,SPEF2,DZIP1L,0.5098039215686274,positive-positive
58631,SPEF2,PGAM4,0.31645569620253167,positive-positive
58632,SPEF2,POC1B,0.5396825396825397,positive-positive
58633,SPEF2,DNAH7,0.578125,positive-positive
58634,SPEF2,HAVCR1,0.21428571428571427,positive-positive
58635,SPEF2,C5orf30,0.3333333333333333,positive-positive
58636,SPEF2,MARK4,0.3380281690140845,positive-positive
58637,SPEF2,CEP19,0.43478260869565216,positive-positive
58638,SPEF2,ADCY10,0.543859649122807,positive-positive
58639,SPEF2,KIAA0586,0.2857142857142857,positive-positive
58640,SPEF2,OXCT2,0.33783783783783783,positive-positive
58641,SPEF2,ROPN1B,0.3333333333333333,positive-positive
58642,SPEF2,PTPN23,0.3870967741935484,positive-positive
58643,SPEF2,EHD1,0.3625,positive-positive
58644,SPEF2,SPTBN5,0.2962962962962963,positive-positive
58645,SPEF2,DNAH9,0.5522388059701493,positive-positive
58646,SPEF2,EHD3,0.3950617283950617,positive-positive
58647,SPEF2,PKD2L1,0.4716981132075472,positive-positive
58648,SPEF2,ICK,0.42857142857142855,positive-positive
58649,SPEF2,SSX2IP,0.4583333333333333,positive-positive
58650,SPEF2,ATP6V1D,0.36792452830188677,positive-positive
58651,SPEF2,CFAP20,0.5454545454545454,positive-positive
58652,SPEF2,BBIP1,0.3023255813953488,positive-positive
58653,SPEF2,MCIDAS,0.18604651162790697,positive-positive
58654,SPEF2,ABLIM1,0.4117647058823529,positive-positive
58655,SPEF2,ZMYND10,0.5909090909090909,positive-positive
58656,SPEF2,ABLIM3,0.37735849056603776,positive-positive
58657,SPEF2,PCNT,0.4090909090909091,positive-positive
58658,SPEF2,CCNO,0.22727272727272727,positive-positive
58659,SPEF2,CSNK1D,0.3564356435643564,positive-positive
58660,SPEF2,ACTR2,0.37777777777777777,positive-positive
58661,SPEF2,RAB1A,0.34285714285714286,positive-positive
58662,SPEF2,FNBP1L,0.43859649122807015,positive-positive
58663,SPEF2,CATIP,0.4,positive-positive
58664,SPEF2,CCDC13,0.6458333333333334,positive-positive
58665,SPEF2,RAB8B,0.37209302325581395,positive-positive
58666,SPEF2,TTC17,0.43636363636363634,positive-positive
58667,SPEF2,CCDC113,0.6964285714285714,positive-positive
58668,SPEF2,C5orf42,0.38095238095238093,positive-positive
58669,SPEF2,AVIL,0.44594594594594594,positive-positive
58670,SPEF2,GSN,0.4507042253521127,positive-positive
58671,SPEF2,ACTR3,0.37362637362637363,positive-positive
58672,SPEF2,PARVA,0.39655172413793105,positive-positive
58673,SPEF2,PLA2G3,0.38,positive-positive
58674,SPAG16,SPAG17,0.4339622641509434,positive-positive
58675,SPAG16,SSNA1,0.7333333333333333,positive-positive
58676,SPAG16,SSTR3,0.1694915254237288,positive-positive
58677,SPAG16,STK38L,0.3564356435643564,positive-positive
58678,SPAG16,STIL,0.2641509433962264,positive-positive
58679,SPAG16,STK36,0.5428571428571428,positive-positive
58680,SPAG16,STOML3,0.2028985507246377,positive-positive
58681,SPAG16,STX3,0.29310344827586204,positive-positive
58682,SPAG16,SUFU,0.2857142857142857,positive-positive
58683,SPAG16,SYNE2,0.20689655172413793,positive-positive
58684,SPAG16,TUBA1A,0.3904761904761905,positive-positive
58685,SPAG16,TUBA1C,0.3867924528301887,positive-positive
58686,SPAG16,TUBA4A,0.3684210526315789,positive-positive
58687,SPAG16,TUBB2A,0.336734693877551,positive-positive
58688,SPAG16,TUBB2B,0.34,positive-positive
58689,SPAG16,TUBB3,0.34444444444444444,positive-positive
